"status.codeValue","orgIdNumber","name","classificationCode.codeValue","address.sequenceNo","address.addressType","address.mailingIndex","address.header","address.organizationName","address.street1","address.street2","city","state","address.zip","dfdsfds","dioProvince","orgIdNumber","parent classificationCodeName","parentId"
"Active",15443,"St. Martin de Porres Catholic Center of Concern","Catholic Charity",1,"Phys/Mail",true,,,"612 Chestnut St.",,"Gadsden","ALABAMA","35901","USA",,212926,"Placement Header","Gadsden"
"Active",15448,"Catholic Family Services","Catholic Charity",1,"Phys/Mail",true,,,"1010 Church St., N.W.","P.O. Box 745","Huntsville","ALABAMA","35804","USA",,212928,"Placement Header","Huntsville"
"Active",15450,"Catholic Center of Concern","Catholic Charity",1,"Phys/Mail",true,,,"1010 Church St., N.W.","P.O. Box 745","Huntsville","ALABAMA","35804","USA",,212928,"Placement Header","Huntsville"
"Active",15454,"Christian Center of Concern","Catholic Charity",1,"Phys/Mail",true,,,"608 James I. Harrison, Jr. Pkwy.","","Tuscaloosa","ALABAMA","35405","USA",,212929,"Placement Header","Tuscaloosa"
"Active",15460,"Catholic Family Services","Catholic Charity",1,"Phys/Mail",true,,,"1111 E. College St.",,"Florence","ALABAMA","35630","USA",,212925,"Placement Header","Florence"
"Active",20215,"Catholic Charitable Bureau of the Archdiocese of Boston, Inc.","Catholic Charity",1,"Phys/Mail",true,,,"51 Sleeper St.",,"Boston","MASSACHUSETTS","02210","USA",,213333,"Placement Header","Boston"
"Active",20215,"Catholic Charitable Bureau of the Archdiocese of Boston, Inc.","Catholic Charity",2,"Sales",false,,,"75 Kneeland St Fl 8",,"Boston","MASSACHUSETTS","02111","USA",,213333,"Placement Header","Boston"
"Active",20217,"Yawky Center for Early Ed & Care Catholic Charities","Catholic Charity",1,"Phys/Mail",true,,,"185 Columbia Rd.",,"Boston","MASSACHUSETTS","02121","USA",,213333,"Placement Header","Boston"
"Active",20218,"El Centro Del Cardenal/Catholic Charities","Catholic Charity",1,"Phys/Mail",true,,,"76 Union Park St.",,"Boston","MASSACHUSETTS","02118","USA",,213333,"Placement Header","Boston"
"Active",20343,"Little Sisters of the Assumption, Family Health Service, Inc.","Catholic Charity",1,"Phys/Mail",true,,,"550 Dudley St.",,"Boston","MASSACHUSETTS","02119","USA",,213354,"Placement Header","Boston"
"Active",13308,"King's House Retreat and Renewal Center","Retreat House/Renewal Center",1,"Phys/Mail",true,,,"700 N. 66th St.",,"Belleville","ILLINOIS","62223-3949","USA",,212755,"Placement Header","Belleville"
"Active",14777,"The Urban Center of St. Charles Parish","Retreat House/Renewal Center",1,"Phys/Mail",true,,,"1279 E. Main St.",,"Bridgeport","CONNECTICUT","06608","USA",,212856,"Placement Header","Bridgeport"
"Active",14778,"St. Charles Outreach Program","Retreat House/Renewal Center",1,"Dummy",,,,,,"","",,"",,14777,"Retreat House/Renewal Center","The Urban Center of St. Charles Parish"
"Active",14780,"Villa Maria Guadalupe, Sisters of Life","Retreat House/Renewal Center",1,"Phys/Mail",true,,,"159 Sky Meadow Dr.",,"Stamford","CONNECTICUT","06903","USA",,212857,"Placement Header","Stamford"
"Active",14783,"Queen of Saints, The Catholic Center","Retreat House/Renewal Center",1,"Phys/Mail",true,,,"238 Jewett Ave.",,"Bridgeport","CONNECTICUT","06606","USA",,212856,"Placement Header","Bridgeport"
"Active",15538,"Casa Maria Retreat House","Retreat House/Renewal Center",1,"Phys/Mail",true,,,"3721 Belmont Rd.",,"Irondale","ALABAMA","35210","USA",,556502,"Placement Header","Irondale"
"Active",15942,,"Rectory",1,"Phys/Mail",,,,"10 - 5th & McKenzie",,"New England","NORTH DAKOTA","58647","USA",,15940,"Parish","St. Mary"
"Active",18530,,"Rectory",1,"Phys/Mail",,,,"300 Haverhill St.",,"Reading","MASSACHUSETTS","01867-1810","USA",,18528,"Parish","St. Athanasius"
"Active",19012,,"Rectory",1,"Phys/Mail",,,,"80 Elm St.",,"Woburn","MASSACHUSETTS","01801-1855","USA",,19009,"Parish","St. Anthony of Padua"
"Active",13217,"St. John Children's Home","Child Care",1,"Phys/Mail",true,,,"2620 Lebanon Ave.",,"Belleville","ILLINOIS","62221","USA",,212740,"Placement Header","Belleville"
"Active",13220,"St. Henry Creative Learning Center","Child Care",1,"Phys/Mail",true,,,"5303 W. Main St.",,"Belleville","ILLINOIS","62226","USA",,212740,"Placement Header","Belleville"
"Active",13353,"TEC (Teens Encounter Christ)","Child Care",1,"Phys/Mail",true,,,"2620 Lebanon Ave.",,"Belleville","ILLINOIS","62221","USA",,212757,"Placement Header","Belleville"
"Active",14486,"Villa Maria Education Center","Child Care",1,"Phys/Mail",true,,,"161 Sky Meadow Dr.",,"Stamford","CONNECTICUT","06903","USA",,212823,"Placement Header","Stamford"
"Active",14505,"Room to Grow School Readiness","Child Care",1,"Phys/Mail",,,,"208 East Ave.",,"Norwalk","CONNECTICUT","06850","USA",,14491,"Catholic Charity","Catholic Charities"
"Active",14539,"Daughters of Charity of the Most Precious Blood Day Nursery","Child Care",1,"Phys/Mail",true,,,"1490 North Ave.",,"Bridgeport","CONNECTICUT","06604","USA",,212825,"Placement Header","Bridgeport"
"Active",14541,"Our Lady of Grace Day Nursery","Child Care",1,"Phys/Mail",true,,,"635 Glenbrook Rd.",,"Stamford","CONNECTICUT","06906","USA",,212826,"Placement Header","Stamford"
"Active",16733,"Camp Stanislaus","Child Care",1,"Dummy",,,,,,"","",,"",,16656,"High School","Saint Stanislaus College"
"Active",17755,"St. Joseph's Early Childhood Ed. Center","Child Care",1,"Phys/Mail",,,,"100 Bellevue Ave.",,"Haverhill","MASSACHUSETTS","01832","USA",,17746,"Parish","All Saints"
"Active",20157,"Walnut Park Montessori School","Child Care",1,"Phys/Mail",true,,,"47 Walnut Park",,"Newton","MASSACHUSETTS","02458","USA",,213316,"Placement Header","Newton"
"Active",20159,"Notre Dame Children's Class","Child Care",1,"Phys/Mail",true,,,"74 Grapevine Rd.",,"Wenham","MASSACHUSETTS","01984","USA",,213317,"Placement Header","Wenham"
"Active",20173,"Country Day School of the Holy Union","Child Care",1,"Phys/Mail",true,,,"14 Main St.",,"Groton","MASSACHUSETTS","01450","USA",,213321,"Placement Header","Groton"
"Active",20187,"Our Lady Thrift Shop","Child Care",1,"Phys/Mail",true,,,"197 Pleasant St.",,"Marlborough","MASSACHUSETTS","01752","USA",,213326,"Placement Header","Marlborough"
"Active",20209,"Holy Childhood Nursery & Kindergarten","Child Care",1,"Phys/Mail",true,,,"5 Wheatland St.",,"Peabody","MASSACHUSETTS","01960","USA",,213331,"Placement Header","Peabody"
"Active",20239,"Nazareth Child Care Center","Child Care",2,"Phys/Mail",true,,,"19 St. Joseph St.",,"Jamaica Plain","MASSACHUSETTS","02130","USA",,213337,"Placement Header","Boston"
"Active",20257,"Salesian Boys & Girls Club","Child Care",1,"Phys/Mail",true,,,"150 Byron St.",,"Boston","MASSACHUSETTS","02128","USA",,213339,"Placement Header","Boston"
"Active",13410,"Green Mount Catholic Cemetery of the Cathedral Congregation of Belleville","Cemetery",1,"Phys/Mail",true,,,"200 W. Harrison St.",,"Belleville","ILLINOIS","62220","USA",,212766,"Placement Header","Belleville"
"Active",14878,"St. Michael's","Cemetery",1,"Phys/Mail",true,,,"2205 Stratford Ave.",,"Stratford","CONNECTICUT","06615","USA",,212866,"Placement Header","Stratford"
"Active",14879,"St. Peter's","Cemetery",1,"Phys/Mail",true,,,"71 Lake Ave. Ext.",,"Danbury","CONNECTICUT","06810","USA",,212867,"Placement Header","Danbury"
"Active",14880,"St. Mary's","Cemetery",1,"Phys/Mail",true,,,"399 North St.",,"Greenwich","CONNECTICUT","06830","USA",,212868,"Placement Header","Greenwich"
"Active",14881,"Putnam","Cemetery",1,"Phys/Mail",true,,,"35 Parsonage Rd.",,"Greenwich","CONNECTICUT","06830","USA",,212868,"Placement Header","Greenwich"
"Active",14882,"Resurrection","Cemetery",1,"Phys/Mail",true,,,"c/o Gate of Heaven Cemetery, 1056 Daniels Farm Rd.",,"Trumbull","CONNECTICUT","06611","USA",,212869,"Placement Header","Newtown"
"Active",14883,"St. John's & St. Mary's","Cemetery",1,"Phys/Mail",true,,,"223 Richards Ave.",,"Norwalk","CONNECTICUT","06850","USA",,212870,"Placement Header","Norwalk"
"Active",14884,"St. John's","Cemetery",1,"Phys/Mail",true,,,"25 Camp Ave.",,"Darien","CONNECTICUT","06820","USA",,212871,"Placement Header","Darien"
"Active",14885,"Queen of Peace","Cemetery",1,"Phys/Mail",true,,,"c/o St. John Cemetery, 25 Camp Ave.",,"Darien","CONNECTICUT","06820","USA",,212871,"Placement Header","Darien"
"Active",14886,"Gate of Heaven","Cemetery",1,"Phys/Mail",true,,,"1056 Daniels Farms Rd.",,"Trumbull","CONNECTICUT","06611","USA",,212872,"Placement Header","Trumbull"
"Active",14887,"Assumption Green Farms","Cemetery",1,"Phys/Mail",true,,,"Kings Hwy., c/o St. John Cemetery, 223 Richards Ave.",,"Norwalk","CONNECTICUT","06850","USA",,212870,"Placement Header","Norwalk"
"Active",14887,"Assumption Green Farms","Cemetery",2,"Sales",false,,,"223 Richards Ave",,"Norwalk","CONNECTICUT","06850","USA",,212870,"Placement Header","Norwalk"
"Active",13319,"Althoff Catholic High School Educational Endowment Trust","Endowment",1,"Phys/Mail",true,,,"222 S. 3rd St.",,"Belleville","ILLINOIS","62220","USA",,212757,"Placement Header","Belleville"
"Active",13383,"D & L Fund, NFP","Endowment",1,"Phys/Mail",true,,,"222 S. Third St.",,"Belleville","ILLINOIS","62220","USA",,212757,"Placement Header","Belleville"
"Active",13395,"Property & Liability Insurance Fund, NFP","Endowment",1,"Phys/Mail",true,,,"222 S. Third St.",,"Belleville","ILLINOIS","62220","USA",,212757,"Placement Header","Belleville"
"Active",13399,"Ministry Formation Fund, NFP","Endowment",1,"Phys/Mail",true,,,"222 S. Third St.",,"Belleville","ILLINOIS","62220","USA",,212757,"Placement Header","Belleville"
"Active",13404,"Catholic Community Foundation for the Diocese of Belleville","Endowment",1,"Phys/Mail",true,,,"222 S. 3rd St.",,"Belleville","ILLINOIS","62220-1985","USA",,212757,"Placement Header","Belleville"
"Active",14558,"St. Vincent's Medical Center Foundation","Endowment",1,"Phys/Mail",true,,,"2800 Main St.",,"Bridgeport","CONNECTICUT","06606","USA",,212828,"Placement Header","Bridgeport"
"Active",14564,"St. Joseph Medical Center Foundation, Inc.","Endowment",1,"Phys/Mail",true,,"Diocese of Bridgeport","238 Jewett Ave.",,"Bridgeport","CONNECTICUT","06606-2852","USA",,212828,"Placement Header","Bridgeport"
"Active",14564,"St. Joseph Medical Center Foundation, Inc.","Endowment",2,"Sales",false,,,"238 Jewett Ave",,"Bridgeport","CONNECTICUT","06606","USA",,212828,"Placement Header","Bridgeport"
"Active",14568,"St. Camillus Home Foundation, Inc.","Endowment",1,"Phys/Mail",true,,,"238 Jewett Ave.",,"Bridgeport","CONNECTICUT","06606","USA",,212859,"Placement Header","Bridgeport"
"Active",14573,"The Pope John Paul II Foundation, Inc.","Endowment",1,"Phys/Mail",true,,,"238 Jewett Ave.",,"Bridgeport","CONNECTICUT","06606","USA",,212859,"Placement Header","Bridgeport"
"Active",14763,"Fairfield Foundation of the Diocese of Bridgeport, Inc.","Endowment",1,"Phys/Mail",true,,,"238 Jewett Ave.",,"Bridgeport","CONNECTICUT","06606-2892","USA",,212853,"Placement Header","Bridgeport"
"Active",14766,"Inner-City Foundation For Charity & Education","Endowment",1,"Phys/Mail",true,,,"238 Jewett Ave.",,"Bridgeport","CONNECTICUT","06606-2892","USA",,212853,"Placement Header","Bridgeport"
"Active",14822,"Faith in the Future Fund, Inc.","Endowment",1,"Phys/Mail",true,,,"238 Jewett Ave.",,"Bridgeport","CONNECTICUT","06606","USA",,212859,"Placement Header","Bridgeport"
"Active",14828,"The Diocesan Cemetery Care Fund, Inc.","Endowment",1,"Phys/Mail",true,,,"238 Jewett Ave.",,"Bridgeport","CONNECTICUT","06606","USA",,212859,"Placement Header","Bridgeport"
"Active",15489,"Holy Family Educational Foundation","Endowment",1,"Phys/Mail",true,,,"1910 19th St.",,"Birmingham","ALABAMA","35218","USA",,212938,"Placement Header","Birmingham"
"Active",15491,"John Carroll Catholic High School Educational Foundation, Inc.","Endowment",1,"Phys/Mail",true,,,"300 Lakeshore Pkwy.",,"Birmingham","ALABAMA","35209","USA",,212938,"Placement Header","Birmingham"
"Active",15493,"Our Lady of Sorrows Educational School Foundation","Endowment",1,"Phys/Mail",true,,,"1730 Oxmoor Rd.",,"Birmingham","ALABAMA","35209","USA",,212938,"Placement Header","Birmingham"
"Active",15503,"St. Joseph School Foundation, Florence","Endowment",1,"Phys/Mail",true,,,"115 Plum St.",,"Florence","ALABAMA","35630","USA",,212942,"Placement Header","Florence"
"Active",15504,"St. James Educational Foundation","Endowment",1,"Phys/Mail",true,,,"700 Albert Rains Blvd.",,"Gadsden","ALABAMA","35901","USA",,212944,"Placement Header","Gadsden"
"Active",15505,"Holy Spirit Regional School Foundation","Endowment",1,"Phys/Mail",true,,,"625 Airport Rd.",,"Huntsville","ALABAMA","35802","USA",,212945,"Placement Header","Huntsville"
"Active",15514,"The Harrison Family Endowment Trust for the Benefit of Holy Spirit School","Endowment",1,"Phys/Mail",true,,,"711 James I. Harrison Jr. Pkwy. E.",,"Tuscaloosa","ALABAMA","35405","USA",,212947,"Placement Header","Tuscaloosa"
"Active",15516,"St. Francis Xavier Catholic School Education Foundation","Endowment",1,"Phys/Mail",true,,,"2 Xavier Cir.",,"Birmingham","ALABAMA","35213","USA",,212938,"Placement Header","Birmingham"
"Active",15518,"St. Peter's Endowment Foundation","Endowment",1,"Phys/Mail",true,,,"2061 Patton Chapel Rd.",,"Birmingham","ALABAMA","35216","USA",,212938,"Placement Header","Birmingham"
"Active",15520,"Holy Name of Jesus Hospital Trust","Endowment",1,"Phys/Mail",true,,,"c/o Regions Bank","P.O. Box 11426","Birmingham","ALABAMA","35202","USA",,212938,"Placement Header","Birmingham"
"Active",15525,"Our Lady of the Valley Educational Foundation","Endowment",1,"Phys/Mail",true,,,"5514 Double Oak Ln.",,"Birmingham","ALABAMA","35242","USA",,212938,"Placement Header","Birmingham"
"Active",15530,"St. Barnabas Catholic Educational Foundation","Endowment",1,"Phys/Mail",true,,,"7921 First Ave. N.",,"Birmingham","ALABAMA","35206","USA",,212938,"Placement Header","Birmingham"
"Active",15531,"St. Ann's Educational Foundation","Endowment",1,"Phys/Mail",true,,,"3910 Spring Ave., S.W.",,"Decatur","ALABAMA","35603","USA",,212941,"Placement Header","Decatur"
"Active",15537,"Bruno Family's Catholic Diocesan Trust","Endowment",1,"Phys/Mail",true,,,,"P.O. Box 12047","Birmingham","ALABAMA","35202-2047","USA",,212938,"Placement Header","Birmingham"
"Active",15540,"St. Vincent's Foundation","Endowment",2,"Phys/Mail",true,,,"One Medical Park East Dr.",,"Birmingham","ALABAMA","35235","USA",,212938,"Placement Header","Birmingham"
"Active",15545,"The Fatima Educational Foundation","Endowment",1,"Phys/Mail",true,,,"708 First St. S.",,"Birmingham","ALABAMA","35205","USA",,212938,"Placement Header","Birmingham"
"Active",15547,"St. Bernard Preparatory School Educational Foundation","Endowment",1,"Phys/Mail",true,,,"1600 St. Bernard Dr., S.E.",,"Cullman","ALABAMA","35055","USA",,212940,"Placement Header","Cullman"
"Active",15549,"Sacred Heart Monastery of Cullman, Alabama Foundation","Endowment",1,"Phys/Mail",true,,,"916 Convent Rd.",,"Cullman","ALABAMA","35055-2019","USA",,212940,"Placement Header","Cullman"
"Active",15551,"St. Bernard Abbey Foundation","Endowment",1,"Phys/Mail",true,,,"1600 St. Bernard Dr., S.E.",,"Cullman","ALABAMA","35055","USA",,212940,"Placement Header","Cullman"
"Active",16202,"Mercy Medical Foundation","Endowment",1,"Phys/Mail",true,,,"1301 15th Ave. W.",,"Williston","NORTH DAKOTA","58801","USA",,213009,"Placement Header","Williston"
"Active",16240,"Sacred Heart Benedictine Foundation","Endowment",1,"Phys/Mail",true,,,"8969 Hwy. 10","P.O. Box 364","Richardton","NORTH DAKOTA","58652-0364","USA",,213020,"Placement Header","Richardton"
"Active",27008,"Diocese of Camden","US Diocese",3,"Dummy",false,,,,,"","",,"",,"","",""
"Active",27008,"Diocese of Camden","US Diocese",1,"Phys/Mail",true,,,"631 Market St.",,"Camden","NEW JERSEY","08102","USA",,"","",""
"Active",27008,"Diocese of Camden","US Diocese",2,"PH",false,"Chancery Office","Camden Diocesan Center","631 Market St.","P.O. Box 708","Camden","NEW JERSEY","08101","USA",,"","",""
"Active",21802,"Diocese of Baton Rouge","US Diocese",1,"Phys/Mail",true,,,,"P.O. Box 2028","Baton Rouge","LOUISIANA","70821-2028","USA",,"","",""
"Active",21802,"Diocese of Baton Rouge","US Diocese",2,"PH",false,"Chancery Office","Catholic Life Center","1800 S. Acadian Thruway","P.O. Box 2028","Baton Rouge","LOUISIANA","70821-2028","USA",,"","",""
"Active",21802,"Diocese of Baton Rouge","US Diocese",3,"Dummy",false,,,,,"","",,"",,"","",""
"Active",22537,"Diocese of Brooklyn","US Diocese",1,"Phys/Mail",true,,,"310 Prospect Park W.",,"Brooklyn","NEW YORK","11215","USA",,"","",""
"Active",22537,"Diocese of Brooklyn","US Diocese",2,"PH",false,"Chancery Office",,"310 Prospect Park W.",,"Brooklyn","NEW YORK","11215","USA",,"","",""
"Active",22537,"Diocese of Brooklyn","US Diocese",3,"Dummy",false,,,,,"","",,"",,"","",""
"Active",26191,"Diocese of Brownsville","US Diocese",1,"Phys/Mail",true,,,,"P.O. Box 2279","Brownsville","TEXAS","78522-2279","USA",,"","",""
"Active",26191,"Diocese of Brownsville","US Diocese",2,"PH",false,"Chancery",,"1910 University Blvd.","P.O. Box 2279","Brownsville","TEXAS","78522-2279","USA",,"","",""
"Active",26191,"Diocese of Brownsville","US Diocese",3,"Dummy",false,,,,,"","",,"",,"","",""
"Active",23780,"St. Fidelis","Parish",1,"MA",true,,,"123-06 14th Ave.",,"College Point","NEW YORK","11356","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23992,"St. Leo","Parish",1,"MA",true,,,"104-05 49th Ave.",,"Corona","NEW YORK","11368","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
"Active",23211,"Our Lady of Guadalupe","Parish",1,"MA",true,,,"7201 Fifteenth Ave.",,"Brooklyn","NEW YORK","11228","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23329,"Our Lady of the Rosary of Pompeii","Parish",1,"MA",true,,,"225 Seigel St.",,"Brooklyn","NEW YORK","11206","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",27020,"St. Anthony of Padua","Parish",1,"MA",true,,,"2818 River Ave.",,"Camden","NEW JERSEY","08105","USA",,27014,"Placement Header","(Camden County)"
"Active",23200,"Our Lady of Grace","Parish",1,"MA",true,,,"430 Avenue W",,"Brooklyn","NEW YORK","11223","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23265,"Our Lady of Mount Carmel Shrine Church","Parish",1,"MA",true,,,"275 N. Eighth St.",,"Brooklyn","NEW YORK","11211","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23275,"Our Lady of Peace","Parish",1,"MA",true,,,"522 Carroll St.",,"Brooklyn","NEW YORK","11215","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",23460,"Sacred Hearts of Jesus and Mary and St. Stephen","Parish",1,"MA",true,,,"108 Carroll St.",,"Brooklyn","NEW YORK","11231","USA",,22543,"Placement Header","BOROUGH OF BROOKLYN"
"Active",24345,"St. Paul Chong Ha-Sang Roman Catholic Chapel","Parish",1,"MA",true,,,"32-15 Parsons Blvd.",,"Flushing","NEW YORK","11354","USA",,23589,"Placement Header","*BOROUGH AND COUNTY OF QUEENS"
